,score,enemies beaten,enemies beaten list,enemies not beaten list,enemy lives,player lives,times
577,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 69.40000000000029, 0, 0, 0]","[321, 164, 281, 544, 1000, 274, 383, 484]"
578,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 13.00000000000023, 0, 0, 0]","[325, 329, 339, 194, 1000, 247, 239, 272]"
579,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 302, 224]"
580,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.200000000000315, 0, 0, 0]","[331, 253, 281, 216, 1000, 240, 241, 489]"
581,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.000000000000284, 0, 0, 0]","[167, 200, 223, 373, 1000, 667, 15, 424]"
582,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 4.0000000000002345, 0, 0, 0]","[354, 333, 338, 335, 1000, 120, 17, 309]"
583,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 34.00000000000027, 0, 0, 0]","[339, 359, 534, 259, 1000, 290, 16, 247]"
584,0.025,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 80.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[319, 329, 339, 209, 440, 116, 326, 218]"
585,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 169, 315, 205]"
586,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
587,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
588,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 302, 224]"
589,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 316, 523, 1405, 1000, 468, 15, 367]"
590,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.80000000000032, 0, 0, 0]","[331, 252, 83, 247, 1000, 240, 399, 489]"
591,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[326, 329, 339, 147, 1000, 207, 227, 192]"
592,1.3749999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 80.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[311, 329, 227, 217, 292, 163, 386, 234]"
593,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 294, 222]"
594,1.4000000000000001,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 20.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 67.00000000000031, 0, 0, 49.000000000000306]","[321, 164, 83, 245, 1000, 253, 381, 245]"
595,1.45,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[70.0, 70.0, 80.0, 90.0, 0, 90.0, 30.0, 10.0]","[0, 0, 0, 0, 58.60000000000033, 0, 0, 5.200000000000234]","[147, 220, 183, 519, 323, 288, 199, 1000]"
596,0.1625,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 80.0, 90.0, 90.0, 70.0, 70.0, 100, 70.0]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[143, 159, 328, 526, 1000, 387, 15, 523]"
597,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 338, 147, 1000, 177, 345, 230]"
598,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[413, 368, 525, 405, 1000, 223, 15, 339]"
599,0.037500000000000006,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 80.0, 100, 100, 100, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 233, 755, 124, 311, 220]"
600,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 24.400000000000247, 0, 0, 0]","[311, 297, 206, 147, 1000, 177, 318, 220]"
601,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 345, 339, 147, 1000, 746, 244, 241]"
602,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
603,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
604,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 155, 313, 208]"
605,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 522, 1405, 1000, 486, 15, 367]"
606,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 21.40000000000024, 45.4000000000003, 0, 0, 0]","[184, 232, 83, 1500, 1000, 489, 43, 357]"
607,1.4125,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[321, 164, 83, 248, 1000, 213, 381, 331]"
608,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
609,0.125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 30.0, 100, 100, 100, 100, 70.0, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[331, 252, 83, 203, 1000, 240, 399, 489]"
610,2.4125000000000005,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 30, 0, 0, 0, 0, 0, 73.60000000000025]","[331, 202, 83, 156, 572, 167, 420, 398]"
611,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
612,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 204, 302, 224]"
613,1.4125,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 70.0, 90.0, 90.0, 100, 20.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[321, 164, 83, 248, 1000, 213, 381, 331]"
614,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
615,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 223, 440, 102, 314, 204]"
616,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
617,1.375,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[50.0, 70.0, 40.0, 80.0, 0, 90.0, 100, 70.0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 0]","[398, 342, 522, 485, 332, 346, 15, 367]"
618,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
619,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 224]"
620,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 67.00000000000031, 0, 0, 0]","[391, 373, 455, 301, 1000, 267, 15, 364]"
621,0.0375,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 70.0, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 193, 147, 1000, 115, 313, 205]"
622,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 209, 1000, 215, 302, 224]"
623,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[321, 342, 339, 154, 1000, 231, 138, 209]"
624,2.475,2,"[5, 8]","[1, 2, 3, 4, 6, 7]","[50.0, 70.0, 30.0, 80.0, 0, 90.0, 100, 0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 38.20000000000028]","[398, 342, 522, 485, 332, 345, 15, 728]"
625,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 55.00000000000032, 0, 0, 0]","[372, 368, 525, 352, 1000, 286, 15, 216]"
626,1.3874999999999997,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[90.0, 90.0, 50.0, 90.0, 0, 80.0, 10.0, 80.0]","[0, 0, 0, 0, 59.20000000000033, 0, 0, 0]","[308, 325, 337, 222, 268, 162, 321, 211]"
627,2.475,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 70.0, 70.0, 80.0, 80.0, 20.0, 0]","[0, 70, 0, 0, 0, 0, 0, 29.80000000000026]","[331, 187, 83, 181, 447, 251, 386, 344]"
628,0.2625,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 80.0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 0, 0, 0, 0]","[311, 329, 227, 251, 572, 153, 438, 253]"
629,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.80000000000032, 0, 0, 0]","[341, 381, 339, 202, 1000, 232, 52, 197]"
630,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
631,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
632,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 98.80000000000001, 0, 0, 0]","[308, 215, 331, 1029, 1000, 545, 15, 421]"
633,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[331, 406, 83, 247, 1000, 240, 399, 489]"
634,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
635,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 53.80000000000032, 0, 0, 0]","[331, 252, 83, 247, 1000, 240, 399, 489]"
636,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 23.800000000000246, 0, 0, 0]","[398, 366, 532, 355, 1000, 183, 15, 343]"
637,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 522, 1405, 1000, 486, 15, 367]"
638,1.125,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 100, 100, 100, 0, 100, 100, 100]","[0, 0, 0, 0, 67.00000000000031, 0, 0, 0]","[315, 320, 341, 224, 319, 124, 307, 230]"
639,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[325, 329, 339, 259, 508, 102, 20, 201]"
640,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
641,1.2249999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 90.0, 100, 100, 0, 90.0, 40.0, 100]","[0, 0, 0, 0, 34.00000000000027, 0, 0, 0]","[308, 329, 227, 149, 466, 136, 313, 208]"
642,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 71.80000000000027, 0, 0, 0]","[181, 154, 183, 527, 1000, 703, 15, 519]"
643,2.4,2,"[5, 8]","[1, 2, 3, 4, 6, 7]","[50.0, 80.0, 70.0, 80.0, 0, 100, 100, 0]","[0, 0, 0, 0, 82.00000000000017, 0, 0, 44.800000000000296]","[376, 324, 226, 485, 332, 242, 15, 398]"
644,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 14.800000000000228, 0, 0, 0]","[346, 379, 536, 336, 1000, 154, 15, 263]"
645,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 91.00000000000009, 0, 0, 0]","[303, 471, 329, 901, 1000, 526, 15, 537]"
646,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
647,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 42.40000000000029, 0, 0, 0]","[308, 329, 227, 149, 1000, 177, 317, 210]"
648,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 175, 149, 1000, 174, 312, 208]"
649,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 36.400000000000276, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 222, 231]"
650,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 93.40000000000006, 0, 0, 0]","[342, 550, 295, 1396, 1000, 290, 15, 371]"
651,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
652,0.0375,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 70.0, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 418, 224, 755, 124, 302, 224]"
653,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 226, 479, 108, 312, 204]"
654,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 39.40000000000028, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
655,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
656,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
657,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 159, 486, 104, 315, 205]"
658,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 222, 726, 102, 32, 205]"
659,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.20000000000032, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
660,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[308, 329, 227, 217, 292, 147, 313, 208]"
661,1.425,1,[8],"[1, 2, 3, 4, 5, 6, 7]","[90.0, 10.0, 70.0, 90.0, 90.0, 100, 10.0, 0]","[0, 0, 0, 0, 88.60000000000011, 0, 0, 28.600000000000257]","[321, 547, 116, 248, 1000, 246, 241, 331]"
662,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
663,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 70.00000000000028, 0, 0, 0]","[315, 320, 340, 354, 1000, 215, 303, 239]"
664,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[695, 342, 543, 1405, 1000, 642, 15, 471]"
665,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 56.800000000000324, 0, 0, 0]","[413, 368, 525, 444, 1000, 247, 15, 328]"
666,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 86.20000000000013, 0, 0, 0]","[398, 342, 522, 1405, 1000, 486, 15, 367]"
667,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
668,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
669,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 201, 440, 102, 317, 214]"
670,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 62.80000000000034, 0, 0, 0]","[391, 329, 339, 444, 1000, 212, 15, 386]"
671,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[311, 605, 227, 262, 292, 147, 439, 232]"
672,0.15,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[50.0, 100, 90.0, 70.0, 100, 100, 100, 70.0]","[0, 0, 0, 0, 51.40000000000031, 0, 0, 0]","[398, 368, 524, 483, 1000, 325, 15, 382]"
673,0.037500000000000006,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 90.0, 100, 90.0, 100, 100, 90.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 319, 340, 224, 741, 122, 302, 224]"
674,1.2874999999999999,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 90.0, 90.0]","[0, 0, 0, 0, 47.2000000000003, 0, 0, 0]","[321, 312, 227, 315, 348, 173, 28, 224]"
675,1.3625,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 20.0, 90.0, 90.0, 0, 100, 20.0, 90.0]","[0, 0, 0, 0, 36.400000000000276, 0, 0, 0]","[331, 598, 227, 278, 267, 272, 420, 253]"
676,0.037500000000000006,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 90.0, 100, 100, 80.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[320, 329, 339, 202, 898, 115, 329, 235]"
677,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 40.600000000000286, 0, 0, 0]","[308, 329, 227, 149, 1000, 174, 313, 208]"
678,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 224, 755, 124, 302, 224]"
679,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 264, 755, 124, 291, 235]"
680,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 329, 339, 215, 440, 102, 315, 205]"
681,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 321, 340, 228, 546, 124, 304, 223]"
682,2.3750000000000004,2,"[2, 8]","[1, 3, 4, 5, 6, 7]","[100, 0, 90.0, 90.0, 80.0, 100, 40.0, 0]","[0, 26, 0, 0, 46.0000000000003, 0, 0, 29.80000000000026]","[331, 208, 83, 223, 1000, 261, 403, 354]"
683,1.3624999999999998,1,[5],"[1, 2, 3, 4, 6, 7, 8]","[100, 40.0, 90.0, 70.0, 0, 90.0, 30.0, 90.0]","[0, 0, 0, 0, 33.40000000000027, 0, 0, 0]","[318, 329, 227, 217, 292, 147, 268, 182]"
684,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[315, 320, 340, 252, 755, 177, 291, 236]"
685,0.075,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 90.0, 100, 100, 100, 50.0, 100]","[0, 0, 0, 0, 0, 0, 0, 0]","[320, 324, 334, 351, 442, 102, 597, 235]"
686,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 24.400000000000247, 0, 0, 0]","[320, 215, 208, 325, 1000, 967, 232, 363]"
687,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 342, 147, 1000, 216, 311, 230]"
688,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 181, 310, 196]"
689,0.0125,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 90.0]","[0, 0, 0, 0, 2.8000000000002343, 0, 0, 0]","[297, 319, 203, 440, 1000, 238, 161, 341]"
690,0.16249999999999998,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[90.0, 70.0, 90.0, 100, 80.0, 90.0, 100, 50.0]","[0, 0, 0, 0, 90.40000000000009, 0, 0, 0]","[308, 409, 328, 503, 1000, 306, 15, 430]"
691,0.0,0,[],"[1, 2, 3, 4, 5, 6, 7, 8]","[100, 100, 100, 100, 100, 100, 100, 100]","[0, 0, 0, 0, 54.40000000000032, 0, 0, 0]","[315, 329, 339, 147, 1000, 177, 315, 205]"
