n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
8,80,2,53.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,33.09224472101786,1e-05,33.09224472101786,40.77164154410269,2.9999972330754176e-05,36.10061871779514
8,80,3,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,73.09224472101786,3.0922447210178636,1.9999935322275156e-05,7.886941350902553,8.59843963830022
8,80,4,23.092244721017863,104.2485095276616,43.09224472101786,23.092244721017863,53.09224472101786,23.092244721017863,33.09224472101786,13.092244721017863,23.092244721017863,31.014427950316374,28.623577510127447
8,80,5,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
8,80,6,43.09224472101786,23.092244721017863,63.09224472101787,63.09224472101787,104.40673144231184,3.0922447210178636,1e-05,103.90401099481798,5.770412009106055,2.9999990490117885e-05,47.99479673564669
8,80,7,53.09224472101786,23.092244721017863,43.09224472101786,3.0922447210178636,104.40673144231184,23.092244721017863,1e-05,43.09224472101786,32.18553059461582,2.999989602164985e-05,39.42775085469862
8,80,8,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
8,80,9,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,1e-05,1e-05,23.092244721017863,1.9999995358794728e-05,2.9999972330754176e-05,31.189216745204465
9,90,0,43.09224472101786,33.09224472101786,73.09224472101786,3.0922447210178636,104.36183668237706,23.092244721017863,1e-05,33.09224472101786,30.070388668548656,2.9999898879037235e-05,42.84541067064669
9,90,1,1e-05,53.09224472101786,3.0922447210178636,33.09224472101786,103.71846252790559,3.0922447210178636,3.0922447210178636,53.09224472101786,1.9999935322275156e-05,4.431328365061959,63.40916833999409
9,90,2,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,104.05006172477655,23.092244721017863,3.0922447210178636,43.09224472101786,1.9999991339087398e-05,4.347297343127852,58.08107929581512
9,90,3,63.09224472101787,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,104.17747480623831,5.895540248794999,2.9999972330754176e-05,48.01420274996303
9,90,4,23.092244721017863,104.40673144231184,13.092244721017863,13.092244721017863,104.15889870823763,33.09224472101786,83.09224472101786,101.64885091479098,27.202319396492417,18.204213849358442,103.38969323926585
9,90,5,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,1e-05,103.4340194620294,1.9999935322275156e-05,2.9999889992127855e-05,85.27853214480756
9,90,6,53.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,33.09224472101786,1e-05,33.09224472101786,40.77164154410269,2.9999972330754176e-05,36.10061871779514
9,90,7,1e-05,53.09224472101786,3.0922447210178636,33.09224472101786,103.62703064578687,3.0922447210178636,1e-05,33.09224472101786,1.9999935322275156e-05,2.9999893917905947e-05,51.10410855969596
9,90,8,43.09224472101786,23.092244721017863,53.09224472101786,13.092244721017863,104.45668177853044,13.092244721017863,1e-05,23.092244721017863,20.082916800288874,2.9999971435155643e-05,31.190701935327645
9,90,9,43.09224472101786,23.092244721017863,43.09224472101786,13.092244721017863,104.40673144231184,1e-05,1e-05,23.092244721017863,1.9999995358794728e-05,2.9999970123891445e-05,31.189216745204465
10,100,0,63.09224472101787,33.09224472101786,73.09224472101786,63.09224472101787,104.3770266555855,33.09224472101786,1e-05,23.092244721017863,43.41373571597514,2.9999991140657444e-05,36.09943462208374
10,100,1,3.0922447210178636,63.09224472101787,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,1e-05,80.78891180254443,3.0922447210178636,2.9999889992127855e-05,79.17911502058647
10,100,2,23.092244721017863,104.2485095276616,33.09224472101786,33.09224472101786,104.16822989054491,23.092244721017863,83.09224472101786,101.64885091479098,23.092244721017863,41.39533260029354,103.34098391551407
10,100,3,1e-05,53.09224472101786,3.0922447210178636,33.09224472101786,103.86704655978068,3.0922447210178636,1e-05,73.09224472101786,1.9999935322275156e-05,2.9999893917905947e-05,71.1842108274856
10,100,4,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
10,100,5,23.092244721017863,104.40673144231184,13.092244721017863,13.092244721017863,104.15889870823763,33.09224472101786,83.09224472101786,101.64885091479098,27.202319396492417,18.204213849358442,103.38969323926585
10,100,6,53.09224472101786,23.092244721017863,73.09224472101786,13.092244721017863,104.44969696532245,3.0922447210178636,1e-05,33.09224472101786,5.844111607881776,2.9999972981292946e-05,36.10233036023004
10,100,7,53.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,13.092244721017863,1e-05,33.09224472101786,21.004820511141038,2.9999972330754176e-05,36.10061871779514
10,100,8,53.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,23.092244721017863,1e-05,33.09224472101786,32.18553059461582,2.9999972330754176e-05,36.10061871779514
10,100,9,53.09224472101786,23.092244721017863,53.09224472101786,3.0922447210178636,104.44969696532245,23.092244721017863,1e-05,43.09224472101786,32.18553059461582,2.999989733290757e-05,39.429792544029866
